2019-11-19 20:40:10.873 | INFO     | __main__:main:167 - 
2019-11-19 20:40:32.418 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_1.fits with noise seed: 0
2019-11-19 20:40:32.943 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_1.fits.
2019-11-19 20:40:33.078 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_2.fits with noise seed: 0
2019-11-19 20:40:33.603 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_2.fits.
2019-11-19 20:40:33.737 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_3.fits with noise seed: 0
2019-11-19 20:40:34.262 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_3.fits.
2019-11-19 20:40:34.396 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_4.fits with noise seed: 0
2019-11-19 20:40:34.925 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_4.fits.
2019-11-19 20:40:35.060 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_5.fits with noise seed: 0
2019-11-19 20:40:35.584 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_5.fits.
2019-11-19 20:40:35.719 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_6.fits with noise seed: 0
2019-11-19 20:40:36.241 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_6.fits.
2019-11-19 20:40:36.375 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_7.fits with noise seed: 0
2019-11-19 20:40:36.901 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_7.fits.
2019-11-19 20:40:37.035 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_8.fits with noise seed: 0
